NZr,NZc,Tr,Tc,MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
24,3,4,64,0.006992089988043105,34,79028.75,39168,3264,0.48462801941333133,2.4,2.4,1.632e-05
28,48,4,2,0.0069420878669977865,41,90528.0,44608,4592,0.4831889081455806,1.9428571428571426,1.9428571428571426,2.2960000000000004e-05
28,56,4,2,0.006990471599166113,37,84064.0,41440,4144,0.48266865449124113,2.0,2.0,2.072e-05
28,64,4,2,0.006956721145806584,35,81760.0,40320,3920,0.48257372654155495,2.0571428571428574,2.0571428571428574,1.9599999999999995e-05
28,72,4,2,0.006878080689476803,34,81600.0,40256,3808,0.4827321565617805,2.1142857142857143,2.1142857142857143,1.904e-05
28,80,4,2,0.0069942685253005,32,78848.0,38912,3584,0.48253968253968255,2.1714285714285717,2.1714285714285717,1.7919999999999998e-05
28,88,4,2,0.006917467888963373,32,80896.0,39936,3584,0.48297213622291024,2.2285714285714286,2.2285714285714286,1.792e-05
28,96,4,2,0.006892091629135059,32,82944.0,40960,3584,0.48338368580060426,2.2857142857142856,2.2857142857142856,1.792e-05
28,12,4,8,0.006991471096406171,53,116547.0,57664,5936,0.48727807400772355,1.9428571428571426,1.9428571428571426,2.9680000000000004e-05
28,14,4,8,0.006962864845959941,47,106361.0,52640,5264,0.48671789039601304,2.0,2.0,2.632e-05
28,16,4,8,0.006936387924531966,42,97734.0,48384,4704,0.48614432409621605,2.0571428571428574,2.0571428571428574,2.3519999999999995e-05
28,18,4,8,0.00695372137838416,38,90858.0,44992,4256,0.48561252023745277,2.1142857142857143,2.1142857142857143,2.128e-05
28,20,4,8,0.006968828943962163,35,85925.0,42560,3920,0.48519671215385846,2.1714285714285717,2.1714285714285717,1.9599999999999995e-05
28,22,4,8,0.006936882097597619,33,83127.0,41184,3696,0.4849798042840825,2.2285714285714286,2.2285714285714286,1.848e-05
28,24,4,8,0.006892091629135059,32,82656.0,40960,3584,0.4850322091701402,2.2857142857142856,2.2857142857142856,1.792e-05
