NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s),BRAM Usage
16,12,4,8,85.71,0.0059481833726552,12,34152.0,16896,768,0.46023098714316846,3.3,3.3,5.12e-06,120,749,4.9933333333333335e-06,24
16,14,4,8,85.55,0.0058951188701604,11,32714.0,16192,704,0.4590349832737994,3.45,3.45,4.693333333333333e-06,120,686,4.573333333333333e-06,24
16,16,4,8,85.37,0.0058804600835468,10,31020.0,15360,640,0.45741512805241213,3.6,3.6,4.266666666666667e-06,120,623,4.153333333333333e-06,24
16,18,4,8,85.34,0.005711817878574,10,32300.0,16000,640,0.4589787722317843,3.75,3.75,4.266666666666667e-06,120,625,4.166666666666667e-06,24
16,20,4,8,85.33,0.0055688830066891,10,33580.0,16640,640,0.460431654676259,3.9,3.9,4.266666666666667e-06,120,627,4.18e-06,24
16,22,4,8,85.38,0.0056121568914378,9,31374.0,15552,576,0.4583014086167266,4.05,4.05,3.84e-06,120,564,3.76e-06,24
16,24,4,8,85.55,0.005531550161262,9,32526.0,16128,576,0.4596705238556689,4.2,4.2,3.84e-06,120,566,3.7733333333333333e-06,24
16,6,4,16,85.53,0.0059419402372545,13,36959.0,18304,832,0.46316961461575445,3.3,3.3,5.546666666666667e-06,200,809,5.393333333333333e-06,40
16,8,4,16,85.31,0.0059641120161579,10,30990.0,15360,640,0.4578241430700447,3.6,3.6,4.266666666666667e-06,200,616,4.106666666666667e-06,40
16,9,4,16,85.34,0.0057712826496535,10,32270.0,16000,640,0.4593741027849555,3.75,3.75,4.266666666666667e-06,200,617,4.1133333333333335e-06,40
16,10,4,16,85.32,0.0057663005321857,9,30195.0,14976,576,0.4572126392917112,3.9,3.9,3.84e-06,200,553,3.686666666666667e-06,40
16,11,4,16,85.35000000000001,0.0056329699394121,9,31347.0,15552,576,0.4586663520806913,4.05,4.05,3.84e-06,200,554,3.6933333333333333e-06,40
16,12,4,16,85.55,0.005531550161262,9,32499.0,16128,576,0.46002453007786875,4.2,4.2,3.84e-06,200,555,3.7e-06,40
16,3,4,32,85.26,0.0058964149197284,14,39781.0,19712,896,0.465553482440188,3.3,3.3,5.973333333333334e-06,360,872,5.813333333333333e-06,72
16,4,4,32,85.28,0.005965745952615,10,30975.0,15360,640,0.45802892500372744,3.6,3.6,4.266666666666667e-06,360,613,4.086666666666667e-06,72
16,5,4,32,85.22,0.0056451819508531,10,33535.0,16640,640,0.4610056794569885,3.9,3.9,4.266666666666667e-06,360,614,4.093333333333334e-06,72
16,6,4,32,85.55,0.005531550161262,9,32485.5,16128,576,0.46020173774093676,4.2,4.2,3.84e-06,360,550,3.6666666666666666e-06,72
16,2,4,64,85.28,0.0057275052240309,12,37161.0,18432,768,0.4640366556733214,3.6,3.6,5.12e-06,680,742,4.946666666666667e-06,136
